survey_id,flight_id,ticket_id,customer_id,date_id,overall_satisfaction_1to5,on_time_satisfaction_1to5,crew_satisfaction_1to5,comfort_satisfaction_1to5,food_beverage_satisfaction_1to5,nps_score_0to10,would_recommend,complaint_category
12763,20810,193151,111,20231019,5,5,4,4,4,10,True,None
12764,26854,247571,3307,20240117,2,3,5,4,4,3,False,Baggage Handling
12765,27248,250972,8026,20240123,3,3,5,4,1,4,False,None
12766,34342,314685,17477,20240508,5,5,5,3,3,10,True,None
12767,59045,542245,18474,20250427,5,5,4,5,3,10,True,None
12768,16870,156547,15399,20230824,4,5,4,3,4,5,False,None
12769,72241,667317,20161,20251022,5,4,4,5,4,10,True,None
12770,43874,406296,23466,20240909,4,4,2,4,4,5,False,None
12771,38869,357910,21988,20240708,4,5,4,4,2,10,True,None
12772,49574,458513,3054,20241202,4,5,5,5,5,9,True,None
12773,30083,275587,22969,20240306,5,5,4,5,5,10,True,None
12774,59290,544434,15468,20250430,4,4,5,4,3,7,True,None
12775,61638,566119,11232,20250603,3,4,4,4,3,4,False,Cleanliness
12776,39827,367250,4935,20240720,5,5,4,4,5,9,True,None
12777,5953,52674,9230,20230331,3,4,4,4,2,7,True,Booking Issue
12778,18058,167857,15305,20230910,4,4,4,4,4,10,True,None
12779,54994,505372,1435,20250224,3,5,4,5,2,7,True,Customer Service
12780,54651,502400,16060,20250220,2,5,5,3,5,5,False,Delay/Cancellation
12781,56028,514775,234,20250313,4,5,5,5,4,10,True,None
12782,51498,475167,2023,20250101,5,5,4,4,4,10,True,None
12783,35528,325599,14109,20240526,4,5,4,3,2,7,True,None
12784,71623,661655,1629,20251013,5,5,3,4,4,10,True,None
12785,63020,579578,22300,20250621,3,4,5,3,4,5,False,None
12786,6080,53856,866,20230403,4,5,5,4,3,8,True,None
12787,15505,143298,15084,20230808,4,4,4,3,3,8,True,None
12788,3087,26669,10803,20230217,4,5,5,3,3,8,True,None
12789,13552,124378,16800,20230715,5,4,4,3,3,9,True,None
12790,38706,356320,9759,20240706,5,5,3,5,4,10,True,None
12791,21335,197967,16567,20231026,5,5,3,3,4,10,True,None
12792,59645,547684,22710,20250505,5,5,5,3,3,10,True,None
12793,60852,558682,20521,20250523,2,3,5,4,2,6,False,Baggage Handling
12794,44517,412172,3532,20240919,4,4,5,5,3,8,True,None
12795,28758,263895,7276,20240215,5,5,4,3,3,10,True,None
12796,26940,248297,16197,20240118,4,5,4,4,4,9,True,None
12797,24158,224094,11310,20231208,5,5,5,4,3,10,True,None
12798,29284,268424,1960,20240223,5,3,4,4,3,10,True,None
12799,44376,410914,1919,20240916,4,5,5,5,4,7,True,None
12800,4354,37990,18987,20230308,4,5,4,4,4,9,True,None
12801,69209,639601,17117,20250908,5,5,5,5,4,8,True,None
12802,54406,500172,956,20250216,5,5,4,3,5,10,True,None
12803,71542,660907,22786,20251011,3,3,4,3,2,7,True,None
12804,37897,348374,12048,20240626,4,5,5,4,4,8,True,None
12805,67484,623155,12186,20250816,4,5,5,5,4,9,True,None
12806,50094,462890,17366,20241210,1,2,4,4,4,2,False,Delay/Cancellation
12807,31276,286559,13698,20240323,3,5,3,4,3,7,True,Booking Issue
12808,14534,133898,19237,20230727,4,5,4,4,5,9,True,None
12809,70369,650138,13751,20250924,5,5,4,5,5,10,True,None
12810,51841,478159,8777,20250106,3,5,3,2,4,9,True,Delay/Cancellation
12811,39978,368704,9193,20240722,4,3,4,2,4,6,False,None
12812,34917,319936,17140,20240517,5,5,4,5,3,9,True,None
12813,52971,487836,7368,20250124,2,2,5,3,3,4,False,Customer Service
12814,16790,155778,17675,20230823,5,5,5,5,3,10,True,None
12815,56346,517690,23050,20250317,5,5,4,3,3,10,True,None
12816,10768,97335,14757,20230610,5,5,5,2,4,9,True,None
12817,69093,638557,6324,20250906,5,5,3,4,4,10,True,None
12818,47054,435377,18266,20241026,4,5,5,3,3,10,True,None
12819,13921,127877,14980,20230719,4,4,3,4,4,8,True,None
12820,58255,535036,12256,20250415,5,5,4,4,4,10,True,None
12821,35837,328581,7385,20240530,4,4,4,5,4,9,True,None
12822,24191,224387,24206,20231209,3,4,5,4,3,5,False,Cleanliness
12823,36214,332178,15919,20240604,4,3,3,4,3,9,True,None
12824,46170,427285,13763,20241014,5,5,4,4,3,9,True,None
12825,64153,590825,21557,20250705,5,5,4,4,3,10,True,None
12826,20079,186476,10693,20231008,3,1,4,3,5,6,False,Seat Comfort
12827,32792,300470,346,20240415,5,4,5,4,3,10,True,None
12828,12941,118441,13395,20230707,5,5,5,3,4,9,True,None
12829,28841,264593,6014,20240217,5,5,4,4,5,10,True,None
12830,66307,611712,19356,20250801,5,4,3,3,4,9,True,None
12831,41360,382053,24904,20240808,5,5,5,4,4,10,True,None
12832,48340,447198,563,20241114,4,5,4,4,4,7,True,None
12833,53489,492225,11382,20250201,4,5,3,2,3,8,True,None
12834,8240,73557,22148,20230506,4,4,5,4,3,9,True,None
12835,61590,565633,23128,20250603,5,5,5,3,4,10,True,None
12836,24465,226671,24350,20231213,5,5,5,3,4,10,True,None
12837,6218,55122,6122,20230405,4,5,5,4,5,8,True,None
12838,33483,306795,11908,20240425,3,4,3,4,4,4,False,None
12839,64666,595817,12562,20250712,5,5,5,4,4,9,True,None
12840,31637,289833,16009,20240329,5,5,5,4,4,10,True,None
12841,68367,631652,11982,20250827,4,4,3,4,4,6,False,None
12842,43564,403477,13120,20240904,4,5,4,4,3,8,True,None
12843,30566,279976,5948,20240313,5,4,4,3,3,10,True,None
12844,57883,531625,783,20250409,4,4,5,4,3,8,True,None
12845,3451,29987,21456,20230223,4,5,4,2,4,9,True,None
12846,42580,394012,5684,20240823,5,5,5,3,4,9,True,None
12847,49451,457435,8859,20241130,3,4,4,4,2,5,False,Delay/Cancellation
12848,32636,299033,9610,20240413,5,5,4,5,4,10,True,None
12849,17007,157847,5308,20230826,4,5,4,4,3,7,True,None
12850,50619,467372,10642,20241219,4,3,5,4,4,8,True,None
12851,11583,105198,12720,20230620,5,3,5,4,2,10,True,None
12852,26974,248620,12774,20240119,5,5,5,3,5,9,True,None
12853,39561,364611,14363,20240717,5,5,4,3,4,10,True,None
12854,43965,407129,11697,20240911,5,4,5,4,4,10,True,None
12855,46490,430292,15552,20241018,5,5,5,2,2,10,True,None
12856,50548,466767,18991,20241218,4,5,5,5,5,6,False,None
12857,58202,534554,14449,20250414,4,3,5,3,3,7,True,None
12858,34638,317436,17263,20240513,5,5,4,3,4,10,True,None
12859,66694,615537,15189,20250806,5,4,4,5,4,9,True,None
12860,5210,45756,15190,20230322,3,4,4,3,4,6,False,Delay/Cancellation
12861,51745,477356,22033,20250104,2,1,4,5,4,5,False,Delay/Cancellation
12862,11461,103961,24580,20230619,2,2,5,3,4,4,False,In-flight Amenities
12863,16694,154825,16181,20230822,4,4,4,3,4,10,True,None
12864,40156,370461,6973,20240724,4,4,4,4,3,9,True,None
12865,33298,305098,17536,20240422,3,5,5,3,2,7,True,None
12866,65382,602694,4082,20250721,4,5,5,4,3,6,False,None
12867,31704,290448,5646,20240330,5,5,3,4,3,10,True,None
12868,68032,628421,163,20250823,3,4,4,5,4,7,True,None
12869,72384,668664,12360,20251024,4,4,5,4,4,6,False,None
12870,11567,105040,14,20230620,5,5,5,4,4,10,True,None
12871,55521,510107,19109,20250305,5,5,3,3,5,10,True,None
12872,35801,328246,8240,20240529,5,5,3,3,5,10,True,None
12873,25346,234251,21803,20231226,4,4,5,3,3,8,True,None
12874,12927,118305,21889,20230707,4,5,4,4,2,9,True,None
12875,75379,696030,11299,20251208,3,4,3,4,3,5,False,Seat Comfort
12876,76894,709268,5292,20251231,1,1,5,3,2,1,False,Delay/Cancellation
12877,73617,680157,13879,20251111,4,5,5,5,3,7,True,None
12878,21669,200981,15916,20231031,5,5,4,4,4,10,True,None
12879,46511,430480,18649,20241019,3,4,3,4,4,4,False,None
12880,13037,119349,17377,20230708,3,5,5,4,4,5,False,None
12881,25878,238997,1787,20240102,3,1,5,4,4,8,True,Cleanliness
12882,19923,185049,2998,20231006,1,3,4,4,5,2,False,Cleanliness
12883,40992,378506,2299,20240804,5,5,5,4,3,10,True,None
12884,67428,622577,12272,20250815,2,5,4,4,4,2,False,Baggage Handling
12885,76692,707552,453,20251228,1,1,5,4,3,0,False,Cleanliness
12886,52249,481570,14346,20250113,4,5,4,2,4,7,True,None
12887,52028,479730,431,20250109,5,5,4,3,4,9,True,None
12888,59139,543054,24070,20250428,3,5,3,4,4,6,False,None
12889,36378,333776,12726,20240606,3,4,3,3,4,6,False,None
12890,71937,664477,4858,20251017,5,5,4,3,4,10,True,None
12891,66083,609465,6640,20250730,4,5,5,5,3,10,True,None
12892,51345,473723,22531,20241230,3,3,4,3,3,7,True,Delay/Cancellation
12893,31309,286870,6744,20240324,3,3,4,3,5,8,True,None
12894,64666,595816,13297,20250712,3,5,3,4,3,4,False,Baggage Handling
12895,34004,311582,9866,20240503,4,3,4,5,4,7,True,None
12896,63844,587697,19234,20250701,5,5,3,3,4,10,True,None
12897,45937,425204,21290,20241010,3,4,4,1,4,6,False,In-flight Amenities
12898,55244,507537,6049,20250301,5,4,5,5,4,10,True,None
12899,32831,300833,1650,20240415,5,4,5,3,5,9,True,None
12900,48446,448150,9152,20241116,4,3,5,4,3,8,True,None
12901,23489,218121,5180,20231127,5,5,4,3,5,10,True,None
12902,31463,288312,4776,20240326,5,5,3,5,3,10,True,None
12903,62774,577170,6457,20250618,5,5,4,4,4,10,True,None
12904,73265,676752,17912,20251106,4,4,5,5,4,10,True,None
12905,28625,262777,12933,20240213,4,3,4,3,3,10,True,None
12906,3105,26825,1815,20230217,4,5,3,5,2,7,True,None
12907,48040,444403,20105,20241110,4,5,3,3,5,6,False,None
12908,20304,188528,9989,20231011,5,5,4,5,4,9,True,None
12909,10510,94778,11387,20230607,3,5,4,2,3,6,False,Seat Comfort
12910,31918,292420,5668,20240402,5,5,2,4,3,9,True,None
12911,55359,508625,8543,20250302,5,5,5,3,4,10,True,None
12912,43115,399158,1321,20240829,4,5,5,4,4,7,True,None
12913,11937,108652,13656,20230625,3,3,4,4,2,7,True,Cleanliness
12914,8543,76347,8663,20230510,4,5,4,4,3,7,True,None
12915,55031,505688,9434,20250225,3,5,4,5,2,6,False,None
12916,66262,611257,2745,20250801,5,5,4,3,5,9,True,None
12917,71163,657504,2759,20251006,3,5,4,4,2,9,True,None
12918,14272,131312,19599,20230724,4,4,4,3,3,10,True,None
12919,34506,316214,15450,20240511,5,4,5,3,4,8,True,None
12920,49790,460293,5513,20241206,4,5,3,2,3,9,True,None
12921,76481,705706,12278,20251225,4,5,4,4,4,7,True,None
12922,436,3889,23226,20230107,4,4,5,4,3,8,True,None
12923,63049,579874,17117,20250621,5,5,5,2,2,8,True,None
12924,70423,650654,9441,20250925,5,5,3,5,3,10,True,None
12925,9425,84456,16534,20230523,3,5,5,4,3,6,False,None
12926,4660,40752,22424,20230313,4,3,4,3,4,10,True,None
12927,27199,250549,483,20240122,5,5,5,3,5,10,True,None
12928,29638,271503,10419,20240229,4,5,4,5,2,10,True,None
12929,66352,612142,19937,20250802,3,4,5,5,3,7,True,None
12930,20208,187641,23193,20231010,5,5,4,4,2,10,True,None
12931,43755,405243,3039,20240907,4,5,5,3,4,8,True,None
12932,8194,73129,21944,20230505,4,5,5,4,3,9,True,None
12933,51269,473067,19743,20241229,4,4,5,3,4,8,True,None
12934,16972,157500,9242,20230825,5,5,4,2,5,8,True,None
12935,34717,318128,6683,20240514,4,4,4,5,4,8,True,None
12936,55196,507108,11504,20250228,4,4,5,2,4,10,True,None
12937,13551,124360,526,20230715,5,4,5,4,4,10,True,None
12938,31522,288805,9225,20240327,4,4,5,4,4,7,True,None
12939,50655,467681,10521,20241219,2,4,4,5,2,4,False,Customer Service
12940,13524,124078,9041,20230714,5,5,5,4,4,10,True,None
12941,48813,451416,12849,20241121,3,5,4,5,3,8,True,None
12942,58971,541577,17976,20250426,4,5,4,4,5,5,False,None
12943,71822,663443,11720,20251016,4,5,5,2,4,9,True,None
12944,69492,642125,4381,20250912,5,5,5,3,3,9,True,None
12945,44532,412315,7447,20240919,5,4,4,4,3,8,True,None
12946,59117,542871,11206,20250428,4,5,4,3,3,8,True,None
12947,12348,112586,2661,20230630,4,4,5,4,5,9,True,None
12948,37560,345113,5717,20240621,4,4,4,3,4,8,True,None
12949,2911,25173,9264,20230214,3,3,3,5,3,6,False,None
12950,71778,663045,17741,20251015,4,4,3,4,4,7,True,None
12951,67363,621942,23100,20250815,3,3,4,4,2,5,False,Delay/Cancellation
12952,11147,100981,4741,20230615,5,5,4,4,3,10,True,None
12953,1802,15623,4680,20230129,3,4,3,3,5,7,True,None
12954,56451,518668,12909,20250319,4,5,5,4,3,6,False,None
12955,36299,332989,22212,20240605,5,5,5,4,3,10,True,None
12956,13321,122077,12200,20230711,3,4,4,3,3,6,False,None
12957,37025,339998,5397,20240614,4,5,3,3,5,10,True,None
12958,43138,399359,7521,20240830,4,4,3,3,4,8,True,None
12959,61914,568786,17912,20250606,3,3,5,4,3,7,True,None
12960,14822,136735,20854,20230730,4,4,4,3,4,8,True,None
12961,62810,577527,18266,20250618,4,5,4,5,3,8,True,None
12962,15034,138790,20693,20230802,5,5,4,4,3,10,True,None
12963,55989,514406,11850,20250312,4,3,4,3,1,10,True,None
12964,54105,497520,11503,20250211,4,4,3,3,4,9,True,None
12965,25425,234924,19885,20231227,3,4,5,4,2,6,False,Seat Comfort
12966,69755,644522,11206,20250916,4,5,5,4,2,9,True,None
12967,13308,121939,12612,20230711,5,4,5,5,4,10,True,None
12968,27637,254363,11218,20240129,4,5,4,4,4,7,True,None
12969,59843,549573,5258,20250508,4,4,3,4,2,6,False,None
12970,21404,198631,13561,20231027,5,5,4,4,3,10,True,None
12971,7898,70500,19347,20230501,1,2,5,3,4,4,False,Customer Service
12972,65340,602292,23072,20250720,2,3,4,3,4,3,False,Customer Service
12973,38961,358800,9706,20240709,4,5,4,3,4,8,True,None
12974,67565,623968,13494,20250817,5,5,5,5,4,10,True,None
12975,38612,355398,10541,20240705,3,4,4,4,4,6,False,None
12976,50449,465902,2605,20241216,3,4,4,3,4,8,True,None
12977,71746,662754,11998,20251014,5,5,5,5,3,9,True,None
12978,33605,307934,6171,20240427,4,5,4,3,2,8,True,None
12979,17321,160915,16307,20230831,5,5,4,3,2,9,True,None
12980,57074,524340,14881,20250328,5,5,4,3,2,10,True,None
12981,39279,361847,9319,20240713,5,5,3,4,3,10,True,None
12982,53554,492801,17200,20250202,4,5,4,5,4,9,True,None
12983,55411,509097,5962,20250303,4,4,4,4,4,6,False,None
12984,61127,561264,15591,20250527,5,5,4,4,4,9,True,None
12985,48950,452661,20613,20241123,3,4,3,3,3,6,False,Customer Service
12986,53027,488322,17983,20250125,4,3,4,4,5,10,True,None
12987,48289,446714,11519,20241113,3,4,4,4,4,7,True,None
12988,21176,196497,12741,20231024,3,4,5,3,2,7,True,None
12989,20398,189391,16379,20231012,4,5,5,5,4,8,True,None
12990,54155,497962,21642,20250212,5,4,4,4,5,10,True,None
12991,15486,143128,23246,20230808,3,3,4,4,3,6,False,Delay/Cancellation
12992,7332,65226,4529,20230422,4,5,5,3,3,7,True,None
12993,6045,53533,2332,20230402,3,4,4,3,4,5,False,None
12994,15,158,18816,20230101,3,3,4,5,2,6,False,Booking Issue
12995,66976,618222,4772,20250810,5,5,3,3,2,10,True,None
12996,3392,29451,16976,20230222,3,5,4,5,2,5,False,None
12997,72352,668372,23,20251023,5,5,5,3,4,10,True,None
12998,67886,627021,4279,20250821,5,5,4,2,4,10,True,None
12999,25481,235419,17548,20231228,1,2,3,3,3,2,False,Seat Comfort
13000,72390,668717,9270,20251024,5,5,4,4,2,10,True,None
13001,57130,524812,162,20250329,4,5,4,4,4,7,True,None
13002,40462,373363,5500,20240728,4,5,5,3,4,7,True,None
13003,3044,26306,12251,20230217,5,4,4,3,3,10,True,None
13004,44061,408050,6133,20240912,4,4,4,3,4,7,True,None
13005,46260,428102,13985,20241015,5,5,5,3,4,10,True,None
13006,29954,274403,18558,20240304,5,4,5,5,4,10,True,None
13007,26812,247207,18759,20240116,4,5,4,5,4,9,True,None
13008,63394,583366,15656,20250625,3,3,4,5,3,7,True,Booking Issue
13009,252,2274,24642,20230105,4,5,5,5,4,9,True,None
13010,33088,303180,13298,20240419,3,4,5,5,3,7,True,Customer Service
13011,12027,109482,6107,20230626,5,4,5,3,4,9,True,None
13012,14454,133122,18587,20230726,4,4,4,4,2,8,True,None
13013,42360,391882,11119,20240821,4,4,4,3,3,7,True,None
13014,22993,213209,18635,20231120,5,5,4,3,5,9,True,None
13015,55144,506633,11281,20250227,4,4,5,3,3,8,True,None
13016,23994,222664,19110,20231205,2,4,5,4,3,3,False,Delay/Cancellation
13017,28976,265769,11581,20240219,4,5,5,2,4,6,False,None
13018,29495,270299,10941,20240227,4,5,4,3,4,6,False,None
13019,71328,658975,11,20251008,5,5,4,4,4,10,True,None
13020,20991,194847,15033,20231021,4,5,5,4,5,8,True,None
13021,66499,613598,6010,20250804,4,5,4,2,4,9,True,None
13022,56785,521704,9771,20250324,4,5,4,4,3,7,True,None
13023,44234,409623,11047,20240914,5,5,5,5,4,10,True,None
13024,25457,235213,6352,20231228,4,5,4,5,4,10,True,None
13025,59722,548429,9702,20250507,4,5,5,4,3,9,True,None
13026,73800,681792,18133,20251114,3,5,5,4,4,7,True,In-flight Amenities
13027,57225,525697,8794,20250331,5,5,5,4,3,10,True,None
13028,31757,290888,2065,20240331,3,4,5,5,3,6,False,Seat Comfort
13029,58870,540667,11161,20250424,2,1,5,4,3,4,False,Booking Issue
13030,15075,139199,22690,20230802,4,5,4,4,3,9,True,None
13031,74266,686041,7857,20251121,4,5,4,3,4,7,True,None
13032,47617,440517,19170,20241104,5,5,4,5,5,10,True,None
13033,26016,240199,9992,20240104,3,4,3,4,2,4,False,None
13034,4387,38292,7257,20230309,2,4,4,4,5,1,False,Delay/Cancellation
13035,43036,398411,19898,20240829,4,4,4,4,4,8,True,None
13036,62159,571210,24659,20250610,5,5,3,3,5,10,True,None
13037,25215,233043,833,20231224,5,5,3,2,3,8,True,None
13038,58039,533096,15715,20250411,3,5,4,3,3,6,False,None
13039,53463,491996,22275,20250201,4,5,4,3,4,9,True,None
13040,2619,22695,14504,20230210,4,5,4,4,2,9,True,None
13041,42015,388494,13558,20240816,5,4,4,2,3,8,True,None
13042,33672,308522,655,20240428,3,5,5,3,5,7,True,Delay/Cancellation
13043,60189,552700,2026,20250513,4,4,5,3,4,8,True,None
13044,53339,490987,4694,20250130,3,4,4,4,3,7,True,None
13045,35079,321392,5824,20240519,5,5,5,3,3,10,True,None
13046,54464,500731,5595,20250217,5,5,3,4,4,10,True,None
13047,66021,608846,21301,20250729,3,3,5,4,4,4,False,Seat Comfort
13048,39773,366703,4288,20240719,4,4,3,4,3,9,True,None
13049,24719,228835,6439,20231217,5,5,4,5,4,10,True,None
13050,38844,357667,3656,20240708,5,5,5,5,3,10,True,None
13051,72558,670263,8944,20251026,5,5,4,3,3,10,True,None
13052,10910,98672,7939,20230612,4,3,4,5,4,6,False,None
13053,48013,444163,7506,20241110,5,5,4,5,4,10,True,None
13054,64438,593523,4102,20250708,2,5,4,4,2,5,False,In-flight Amenities
13055,44811,414908,17213,20240923,5,5,5,3,5,9,True,None
13056,66800,616533,1007,20250807,5,5,3,3,3,10,True,None
13057,55311,508171,10024,20250302,5,5,5,4,3,10,True,None
13058,21359,198196,12913,20231027,4,4,4,3,4,5,False,None
13059,74011,683741,2429,20251117,5,3,2,3,3,10,True,None
13060,12532,114421,5738,20230702,4,4,5,5,5,8,True,None
13061,56973,523408,5805,20250327,5,5,3,4,4,10,True,None
13062,74775,690693,166,20251128,5,5,5,4,3,10,True,None
13063,72304,667907,8436,20251023,4,5,5,3,5,10,True,None
13064,44731,414170,1486,20240922,2,4,5,3,3,5,False,Baggage Handling
13065,75676,698677,8665,20251213,4,4,4,3,3,5,False,None
13066,21166,196399,20018,20231024,5,5,5,5,3,10,True,None
13067,53073,488709,8126,20250126,4,5,4,3,5,9,True,None
13068,21702,201306,7758,20231031,5,5,4,5,4,10,True,None
13069,41814,386449,15858,20240814,5,5,5,3,3,10,True,None
13070,21510,199573,8624,20231029,4,5,5,4,3,8,True,None
13071,56077,515199,125,20250313,5,5,4,4,3,9,True,None
13072,74060,684171,1748,20251117,3,3,4,3,5,5,False,None
13073,30705,281222,6105,20240315,5,5,5,4,4,10,True,None
13074,18839,175028,24476,20230920,5,4,5,5,4,10,True,None
13075,22654,210129,2253,20231115,3,5,3,5,4,7,True,Baggage Handling
13076,76365,704517,21019,20251224,2,2,5,3,4,3,False,Delay/Cancellation
13077,75526,697372,22030,20251210,4,5,3,5,3,7,True,None
13078,2096,18167,4400,20230202,4,4,5,3,1,8,True,None
13079,71105,656966,13730,20251005,4,5,5,3,3,8,True,None
13080,73799,681784,17758,20251114,5,5,5,5,3,10,True,None
13081,21983,203863,10115,20231105,4,5,5,4,3,9,True,None
13082,675,5936,10520,20230111,5,5,3,3,3,10,True,None
13083,57143,524940,24382,20250329,5,5,4,3,4,9,True,None
13084,23127,214533,14812,20231123,4,3,3,4,5,9,True,None
13085,29826,273251,9791,20240303,3,3,5,3,4,6,False,None
13086,34895,319741,5283,20240516,4,5,5,3,2,10,True,None
13087,28192,259102,4568,20240206,4,5,5,3,4,9,True,None
13088,62100,570666,1193,20250609,4,5,5,4,4,9,True,None
13089,43436,402296,20739,20240902,4,5,3,5,2,7,True,None
13090,49297,455855,7453,20241128,5,5,4,3,4,10,True,None
13091,10058,90412,10908,20230601,5,5,4,3,3,8,True,None
13092,66441,613028,20087,20250803,5,5,5,4,3,10,True,None
13093,10346,93232,3963,20230605,5,5,5,5,5,10,True,None
13094,67675,625026,11999,20250818,2,2,3,5,4,4,False,Delay/Cancellation
13095,48779,451094,2390,20241121,3,3,5,4,5,8,True,None
13096,41523,383591,22047,20240810,4,5,5,4,2,9,True,None
13097,43698,404741,1987,20240906,5,5,5,4,4,10,True,None
13098,3416,29666,11167,20230222,4,4,4,3,3,8,True,None
13099,46457,429986,6621,20241018,3,3,5,3,4,5,False,None
13100,44090,408318,618,20240912,3,5,5,5,3,5,False,Cleanliness
13101,9568,85768,5312,20230525,3,4,5,4,5,7,True,None
13102,48054,444532,397,20241110,4,3,4,4,3,9,True,None
13103,46018,425964,15112,20241011,5,5,4,5,2,10,True,None
13104,44081,408231,12357,20240912,4,5,4,4,4,7,True,None
13105,57571,528852,14330,20250404,4,5,5,4,3,9,True,None
13106,74736,690305,11550,20251127,4,5,5,5,5,9,True,None
13107,63003,579415,16668,20250621,4,4,5,3,5,10,True,None
13108,14769,136186,7020,20230730,5,5,4,4,4,9,True,None
13109,51535,475531,14452,20250101,5,4,4,4,3,8,True,None
13110,649,5736,11570,20230111,5,5,5,4,4,9,True,None
13111,51761,477494,3921,20250105,2,2,4,4,3,5,False,Delay/Cancellation
13112,5992,53058,7058,20230402,4,4,4,2,3,9,True,None
13113,23974,222490,12368,20231205,4,5,4,4,5,9,True,None
13114,52695,485438,3641,20250120,3,4,5,5,2,5,False,None
13115,44897,415669,12407,20240925,5,5,4,4,4,10,True,None
13116,48184,445760,9757,20241112,4,5,4,3,3,8,True,None
13117,15582,144040,21283,20230809,5,5,4,3,3,10,True,None
13118,68355,631555,7330,20250827,4,5,3,5,2,8,True,None
13119,26884,247810,657,20240117,5,5,4,4,3,10,True,None
13120,75021,692986,9837,20251201,4,4,4,3,3,7,True,None
13121,75802,699704,1414,20251215,4,5,4,5,4,9,True,None
13122,36451,334499,3124,20240607,5,5,3,5,3,10,True,None
13123,39578,364805,22800,20240717,4,4,5,3,5,8,True,None
