maintenance_id,aircraft_id,maintenance_date,maintenance_type,cost_usd,downtime_hours,performed_at_hub,technician_count
1256,99,2024-12-17,C-Check,392879.46,228.2,False,3
1257,2,2024-02-24,Unscheduled Repair,41500.85,30.7,True,6
1258,83,2024-12-08,C-Check,181213.16,274.8,True,2
1259,61,2025-06-09,C-Check,249999.81,157.3,True,1
1260,13,2023-08-05,Engine Overhaul,1113073.02,422.6,False,1
1261,44,2024-10-01,D-Check (Heavy),1976127.82,711.4,True,5
1262,140,2025-03-11,A-Check (Routine),5087.16,6.8,True,7
1263,85,2024-06-29,Unscheduled Repair,23852.08,38.8,True,8
1264,128,2024-02-10,A-Check (Routine),7054.96,12.0,True,1
1265,5,2023-03-24,A-Check (Routine),3330.94,10.5,True,7
1266,1,2023-11-17,C-Check,358632.51,157.6,True,1
1267,122,2023-05-03,Unscheduled Repair,68737.55,21.3,True,4
1268,47,2025-02-22,Unscheduled Repair,24017.67,25.1,False,3
1269,7,2023-09-30,Unscheduled Repair,39849.7,16.4,True,6
1270,14,2025-08-30,B-Check,32752.81,30.4,True,4
1271,55,2024-06-08,A-Check (Routine),11178.28,6.4,True,4
1272,10,2023-11-09,D-Check (Heavy),1271617.95,773.8,True,5
1273,126,2024-11-20,A-Check (Routine),8417.56,9.3,True,8
1274,82,2025-08-18,A-Check (Routine),5587.07,9.3,True,6
1275,50,2023-03-06,A-Check (Routine),5276.84,10.2,True,6
1276,89,2024-12-24,C-Check,417300.71,236.4,True,5
1277,150,2024-08-28,Unscheduled Repair,74919.67,8.4,True,2
1278,102,2023-05-17,A-Check (Routine),8222.03,8.0,True,6
1279,54,2025-08-24,Avionics Update,94354.11,73.3,True,1
1280,133,2024-04-25,Unscheduled Repair,15020.3,33.6,True,1
1281,10,2025-11-07,C-Check,418234.84,194.0,False,6
1282,113,2023-02-05,Unscheduled Repair,3194.82,11.7,False,4
1283,71,2024-05-17,A-Check (Routine),3107.33,7.2,True,1
1284,11,2025-09-02,Avionics Update,61840.01,74.8,False,4
1285,69,2023-11-03,A-Check (Routine),8179.34,7.8,True,7
1286,72,2024-05-31,C-Check,150421.06,290.8,False,6
1287,47,2024-03-15,Engine Overhaul,794535.18,404.7,True,4
1288,93,2025-02-05,C-Check,217953.44,188.9,True,4
1289,15,2025-07-09,B-Check,30916.29,29.1,True,2
1290,117,2024-08-25,B-Check,26483.64,12.2,False,8
1291,45,2023-12-20,A-Check (Routine),9460.31,7.5,True,3
1292,83,2025-08-07,Engine Overhaul,1007705.46,579.3,True,2
1293,95,2024-09-09,Unscheduled Repair,43779.62,10.2,False,1
1294,38,2025-07-14,C-Check,338017.65,147.7,True,6
1295,50,2025-05-20,B-Check,15683.43,31.0,True,3
1296,37,2025-01-08,A-Check (Routine),7357.3,7.9,False,2
1297,51,2024-11-16,Unscheduled Repair,20536.05,30.8,True,6
1298,93,2024-11-02,C-Check,311655.39,158.8,True,3
1299,78,2023-07-20,Unscheduled Repair,89760.15,29.9,True,1
1300,141,2023-11-04,Unscheduled Repair,60252.82,23.7,True,6
1301,60,2025-05-04,A-Check (Routine),3587.92,8.8,True,7
1302,156,2023-06-14,A-Check (Routine),11584.66,8.7,True,1
1303,40,2025-01-28,A-Check (Routine),7359.07,9.0,True,8
1304,35,2024-10-10,A-Check (Routine),6000.68,7.7,True,7
1305,142,2025-12-03,B-Check,16721.83,15.8,True,5
1306,120,2023-04-28,Unscheduled Repair,21891.11,25.6,False,2
1307,51,2025-03-30,A-Check (Routine),6110.16,11.4,False,1
1308,62,2023-03-04,Unscheduled Repair,43385.31,16.9,True,2
1309,69,2023-01-23,A-Check (Routine),4556.4,10.8,True,6
1310,40,2024-04-02,B-Check,34664.71,24.4,True,3
1311,42,2024-03-08,A-Check (Routine),10184.03,5.9,False,8
1312,48,2023-01-04,D-Check (Heavy),930186.0,407.3,True,4
1313,133,2024-02-09,Avionics Update,57722.07,30.7,False,5
1314,85,2024-07-06,A-Check (Routine),11754.69,8.8,True,6
1315,6,2023-03-26,A-Check (Routine),10802.95,6.2,False,7
1316,67,2024-03-31,C-Check,407917.76,160.2,True,7
1317,114,2023-01-07,A-Check (Routine),6701.11,9.1,True,5
1318,136,2023-03-27,A-Check (Routine),4677.81,6.9,True,1
1319,59,2025-03-15,B-Check,30222.98,25.4,False,5
1320,126,2025-11-20,A-Check (Routine),3121.87,5.9,False,2
1321,11,2024-10-26,B-Check,20970.56,26.1,True,7
1322,28,2025-06-23,D-Check (Heavy),1732548.55,811.3,True,7
1323,58,2023-10-19,A-Check (Routine),4411.21,4.3,False,7
1324,121,2023-10-10,A-Check (Routine),7318.88,7.9,True,7
1325,28,2023-08-21,Unscheduled Repair,63801.56,12.0,True,1
1326,150,2023-08-10,A-Check (Routine),9876.13,8.4,True,7
1327,46,2025-11-27,A-Check (Routine),4160.54,11.5,True,3
1328,49,2023-05-21,Avionics Update,88362.57,46.0,True,4
1329,50,2024-05-24,B-Check,12588.16,19.5,True,7
1330,157,2024-07-05,A-Check (Routine),8447.52,6.2,False,8
1331,29,2024-01-27,A-Check (Routine),4884.52,6.0,True,5
1332,17,2023-06-14,C-Check,226227.68,169.1,True,5
1333,46,2025-07-18,Engine Overhaul,1117512.76,341.5,True,2
1334,26,2024-04-09,A-Check (Routine),5996.97,9.4,True,4
1335,70,2024-12-21,A-Check (Routine),7779.91,6.8,False,4
1336,126,2023-10-25,A-Check (Routine),7257.41,9.9,True,5
1337,137,2024-03-30,A-Check (Routine),5565.6,5.0,True,2
1338,149,2025-03-23,Unscheduled Repair,74150.1,11.7,True,8
1339,16,2023-10-15,D-Check (Heavy),1606566.56,409.4,True,5
1340,133,2024-02-11,A-Check (Routine),9604.9,11.6,False,8
1341,51,2024-10-26,Unscheduled Repair,62630.92,42.0,True,7
1342,37,2025-03-26,Unscheduled Repair,84513.09,31.1,False,6
1343,104,2024-01-31,Unscheduled Repair,6346.57,44.5,True,5
1344,78,2025-10-17,B-Check,32368.17,35.3,False,8
1345,13,2025-06-18,Engine Overhaul,441512.73,560.7,True,1
1346,12,2024-01-31,Unscheduled Repair,35759.36,5.9,False,4
1347,7,2024-01-07,A-Check (Routine),4237.66,10.9,True,6
1348,41,2025-05-25,A-Check (Routine),5641.53,7.6,False,1
1349,145,2024-05-20,Unscheduled Repair,38202.77,20.3,True,8
1350,146,2023-07-13,A-Check (Routine),11601.26,7.5,False,4
1351,67,2023-09-30,C-Check,291142.37,265.0,True,4
1352,127,2023-08-21,D-Check (Heavy),2431815.91,699.7,False,6
1353,142,2024-02-12,A-Check (Routine),8627.94,6.1,False,2
1354,95,2024-04-19,A-Check (Routine),10147.04,11.2,False,2
1355,59,2025-12-27,B-Check,18088.01,17.3,True,1
1356,132,2025-09-10,A-Check (Routine),11375.5,10.8,True,3
1357,113,2023-10-05,A-Check (Routine),7343.0,10.2,False,7
1358,104,2025-02-21,C-Check,433123.54,197.3,True,7
1359,136,2023-02-08,A-Check (Routine),7584.55,6.5,True,1
1360,19,2024-04-03,Unscheduled Repair,19419.07,36.6,True,2
1361,75,2024-06-09,Unscheduled Repair,16386.76,18.6,True,2
1362,161,2025-11-11,Unscheduled Repair,3349.74,32.3,True,1
1363,151,2024-05-28,Unscheduled Repair,6553.46,20.2,True,4
1364,107,2025-07-06,A-Check (Routine),3843.47,4.7,True,8
1365,29,2023-08-28,Unscheduled Repair,30499.87,10.6,False,1
1366,131,2024-05-24,B-Check,20814.98,35.4,False,3
1367,31,2025-07-09,Unscheduled Repair,79104.55,23.4,True,6
1368,149,2025-03-22,A-Check (Routine),9474.51,8.9,True,4
1369,132,2025-08-23,Unscheduled Repair,48928.39,11.8,True,2
1370,7,2025-06-02,B-Check,25659.51,33.8,True,2
1371,6,2025-11-14,A-Check (Routine),5292.88,4.0,True,4
1372,61,2025-05-13,B-Check,26056.92,20.7,False,2
1373,37,2023-08-27,A-Check (Routine),9830.76,8.3,False,6
1374,154,2025-03-17,A-Check (Routine),8078.45,6.5,True,4
1375,25,2024-12-01,B-Check,29264.45,26.5,False,3
1376,40,2023-07-17,Engine Overhaul,635974.28,362.2,True,1
1377,43,2024-01-27,C-Check,164058.57,147.6,True,7
1378,147,2023-11-02,B-Check,20305.27,31.0,False,1
1379,164,2023-06-22,Unscheduled Repair,55523.66,17.5,True,8
1380,93,2023-05-24,Unscheduled Repair,15122.26,37.0,True,7
1381,59,2023-07-24,A-Check (Routine),4869.99,5.5,False,7
1382,134,2024-03-14,A-Check (Routine),9114.19,7.4,True,3
1383,41,2024-06-13,B-Check,27281.99,23.9,True,1
1384,73,2025-08-02,Avionics Update,89464.3,29.7,True,1
1385,143,2025-05-10,Avionics Update,90809.09,42.0,True,8
1386,107,2023-04-30,A-Check (Routine),10983.89,11.6,True,4
1387,109,2024-02-05,Unscheduled Repair,80258.07,36.6,True,3
1388,83,2025-12-19,Unscheduled Repair,57593.4,10.0,True,8
1389,139,2024-09-07,A-Check (Routine),10464.27,8.7,False,6
1390,57,2025-10-21,C-Check,280787.18,138.8,False,3
1391,150,2024-09-11,Engine Overhaul,472376.48,266.6,True,1
1392,74,2025-12-25,A-Check (Routine),5928.68,10.5,True,3
1393,160,2024-04-30,B-Check,13036.92,14.8,True,2
1394,94,2023-09-05,Unscheduled Repair,10518.86,26.2,False,5
1395,79,2025-11-25,A-Check (Routine),4721.76,7.4,False,4
1396,41,2023-10-13,Avionics Update,118482.74,43.1,True,4
1397,133,2025-04-16,C-Check,315531.6,249.8,False,2
1398,18,2024-02-02,Unscheduled Repair,68569.28,41.4,True,2
1399,36,2025-09-19,B-Check,12814.8,21.2,False,6
1400,59,2023-08-19,A-Check (Routine),5362.7,11.6,True,1
1401,134,2023-01-23,Unscheduled Repair,15451.46,9.3,True,5
1402,125,2023-05-24,Engine Overhaul,1092477.84,224.7,True,5
1403,142,2025-04-28,Unscheduled Repair,60934.78,14.9,True,2
1404,16,2023-11-17,B-Check,14420.7,28.1,True,3
1405,116,2024-07-10,A-Check (Routine),11528.53,10.0,True,5
1406,63,2023-01-19,B-Check,31152.15,20.5,True,7
1407,14,2023-04-07,A-Check (Routine),10689.73,5.6,True,7
1408,80,2025-04-01,Unscheduled Repair,13970.15,19.8,False,2
1409,163,2025-12-08,Unscheduled Repair,83120.26,21.0,True,1
1410,37,2023-02-09,B-Check,27993.71,16.5,True,3
1411,166,2024-10-17,C-Check,162000.56,230.0,True,1
1412,107,2023-02-15,B-Check,12732.47,14.2,True,6
1413,134,2023-05-05,C-Check,194399.57,162.5,False,1
1414,144,2025-11-07,Avionics Update,23050.73,39.1,True,6
1415,98,2025-07-21,A-Check (Routine),9469.0,5.7,False,6
1416,65,2024-04-25,D-Check (Heavy),1034208.34,626.7,True,8
1417,165,2024-06-30,Engine Overhaul,671074.04,352.6,False,6
1418,111,2025-12-24,A-Check (Routine),6764.78,7.4,True,7
1419,54,2024-09-11,A-Check (Routine),10350.17,11.3,True,5
1420,50,2024-02-07,A-Check (Routine),6727.58,5.1,False,3
1421,84,2024-08-04,C-Check,363017.47,245.9,True,3
1422,56,2023-02-17,B-Check,27591.02,33.3,True,7
1423,103,2023-04-14,B-Check,10174.63,23.9,True,8
1424,134,2023-05-23,B-Check,19682.43,33.6,False,3
1425,117,2025-02-21,Unscheduled Repair,41912.62,10.6,True,7
1426,137,2023-09-21,B-Check,23617.06,12.3,True,3
1427,84,2023-10-18,B-Check,20794.6,13.8,True,4
1428,18,2023-01-22,A-Check (Routine),6214.53,7.7,False,5
1429,79,2024-03-05,A-Check (Routine),10550.76,8.9,True,5
1430,108,2024-02-12,B-Check,18057.74,30.8,True,3
1431,163,2025-03-11,B-Check,21487.39,15.8,True,8
1432,121,2024-04-15,C-Check,174608.46,170.9,True,4
1433,33,2023-07-25,Avionics Update,31021.88,31.8,False,4
1434,124,2024-02-23,Unscheduled Repair,14143.06,26.8,True,7
1435,5,2023-08-02,A-Check (Routine),10603.47,6.3,False,3
1436,131,2023-01-06,C-Check,385965.84,124.2,True,1
1437,112,2025-07-21,A-Check (Routine),9576.87,11.6,True,5
1438,17,2023-03-26,A-Check (Routine),5365.19,5.4,True,2
1439,96,2025-10-04,A-Check (Routine),9732.37,7.6,True,4
1440,2,2023-05-01,B-Check,22550.41,33.2,True,2
1441,80,2023-06-14,A-Check (Routine),6617.93,8.5,False,7
1442,146,2024-04-27,A-Check (Routine),10154.95,7.3,True,3
1443,90,2025-05-16,A-Check (Routine),9390.14,7.7,True,5
1444,53,2023-07-27,A-Check (Routine),7847.08,9.1,True,1
1445,130,2025-02-24,A-Check (Routine),9805.22,8.9,True,4
1446,36,2023-02-22,B-Check,19421.64,29.8,True,2
1447,2,2024-03-07,Unscheduled Repair,3770.8,38.9,True,2
1448,63,2023-06-17,A-Check (Routine),9177.2,7.4,True,8
1449,85,2023-04-05,A-Check (Routine),8421.34,11.8,True,8
1450,132,2023-02-19,A-Check (Routine),6762.03,11.7,True,7
1451,150,2025-05-02,A-Check (Routine),8403.5,6.7,True,7
1452,89,2025-05-22,A-Check (Routine),9855.6,10.7,False,4
1453,36,2025-03-27,C-Check,337698.03,297.9,False,5
1454,159,2025-08-16,Unscheduled Repair,83878.31,37.2,True,5
1455,53,2025-02-16,C-Check,237566.74,191.9,True,4
1456,107,2025-06-07,A-Check (Routine),8831.0,10.1,False,6
1457,161,2024-08-23,C-Check,441880.16,278.4,True,6
1458,42,2023-08-30,A-Check (Routine),10975.6,12.0,True,4
1459,94,2025-02-16,A-Check (Routine),5760.01,7.9,True,2
1460,80,2025-03-12,Engine Overhaul,995250.4,305.2,False,2
1461,95,2024-12-27,A-Check (Routine),10947.2,10.9,False,1
1462,158,2025-09-15,B-Check,22620.35,26.0,True,2
1463,112,2024-10-24,A-Check (Routine),3201.05,8.6,True,6
1464,94,2024-12-07,A-Check (Routine),10642.18,9.6,True,6
1465,96,2023-07-07,A-Check (Routine),4022.29,11.6,True,2
1466,143,2025-03-21,A-Check (Routine),10912.92,11.6,True,8
1467,20,2024-08-01,C-Check,173476.54,150.2,True,2
1468,9,2025-03-18,A-Check (Routine),8128.39,6.2,True,8
1469,125,2025-02-15,A-Check (Routine),10860.94,5.4,True,7
1470,60,2023-07-05,C-Check,416817.08,204.0,False,4
1471,66,2025-10-14,Unscheduled Repair,54327.09,14.7,True,7
1472,147,2023-12-13,Unscheduled Repair,27501.59,23.5,True,8
1473,70,2025-09-30,B-Check,31199.0,29.7,True,6
1474,131,2025-05-07,C-Check,429810.47,217.1,False,2
1475,23,2024-01-11,Engine Overhaul,641447.47,293.1,True,6
1476,85,2025-12-27,Unscheduled Repair,2125.93,22.4,True,6
1477,53,2025-06-22,A-Check (Routine),3422.34,9.0,True,7
1478,12,2024-09-09,B-Check,18750.55,13.0,True,6
1479,113,2024-09-21,A-Check (Routine),11415.8,9.0,False,4
1480,132,2024-09-02,A-Check (Routine),7929.14,5.1,True,1
1481,91,2025-12-25,Unscheduled Repair,71450.9,36.5,True,4
1482,98,2024-08-15,A-Check (Routine),10002.46,8.4,True,1
1483,166,2024-05-27,C-Check,317885.53,120.9,False,6
1484,157,2024-05-11,A-Check (Routine),8678.96,6.5,True,2
1485,45,2024-06-27,Unscheduled Repair,23562.53,36.8,True,4
1486,50,2024-07-29,Unscheduled Repair,67796.33,41.5,True,5
1487,145,2023-01-16,Unscheduled Repair,60060.29,22.3,True,7
1488,6,2024-10-04,Engine Overhaul,626117.41,323.1,True,2
1489,71,2025-08-12,A-Check (Routine),10222.12,6.3,True,6
1490,33,2023-02-19,B-Check,10670.63,32.1,False,4
1491,137,2024-12-10,Unscheduled Repair,19544.77,37.4,True,7
1492,85,2024-04-14,Engine Overhaul,951300.57,280.3,True,3
1493,164,2024-02-04,A-Check (Routine),4753.95,8.6,False,8
1494,34,2023-01-18,Unscheduled Repair,37273.02,11.8,True,7
1495,70,2023-02-19,A-Check (Routine),8465.2,6.5,True,2
1496,69,2025-04-06,Avionics Update,15411.67,55.2,False,2
1497,125,2025-01-30,B-Check,12254.11,26.6,False,8
1498,26,2025-08-26,A-Check (Routine),5805.15,8.1,False,8
1499,111,2023-04-16,B-Check,17165.49,15.3,True,1
1500,27,2025-03-16,Unscheduled Repair,39643.63,24.3,True,8
1501,135,2023-07-16,B-Check,30789.37,23.5,False,4
1502,58,2023-04-02,C-Check,194485.74,130.6,True,2
1503,41,2025-07-07,A-Check (Routine),5103.37,4.0,False,6
1504,32,2024-02-24,Unscheduled Repair,38875.01,10.5,True,4
1505,70,2024-04-30,A-Check (Routine),9129.99,9.7,True,6
1506,154,2024-11-08,A-Check (Routine),8523.5,11.7,False,8
1507,97,2024-07-19,A-Check (Routine),4119.95,9.6,True,2
1508,78,2023-03-01,A-Check (Routine),11817.95,4.1,True,2
1509,16,2025-04-10,A-Check (Routine),9223.36,6.2,True,2
1510,28,2023-04-28,B-Check,25504.12,31.2,True,2
1511,61,2023-12-24,A-Check (Routine),6578.24,5.1,True,5
1512,11,2025-05-24,A-Check (Routine),11387.01,7.1,True,3
1513,87,2024-02-19,C-Check,369383.55,132.5,True,4
1514,83,2025-11-29,Unscheduled Repair,74662.03,36.2,True,7
1515,16,2023-09-24,Engine Overhaul,963848.9,485.5,True,7
1516,13,2025-03-09,A-Check (Routine),9718.55,7.4,True,5
1517,53,2024-11-10,Unscheduled Repair,18842.25,10.2,True,5
1518,158,2023-02-17,A-Check (Routine),3694.94,7.8,False,6
1519,120,2025-10-31,A-Check (Routine),11892.99,9.8,True,8
1520,140,2025-02-24,Unscheduled Repair,54566.64,9.0,True,6
1521,48,2025-09-19,Unscheduled Repair,76087.31,32.8,True,5
1522,8,2023-02-22,B-Check,24992.73,16.4,True,6
1523,47,2025-12-28,B-Check,16262.92,20.0,True,4
1524,155,2024-12-20,Avionics Update,100394.21,74.0,False,1
1525,53,2023-02-28,B-Check,33331.17,13.8,False,3
1526,83,2023-04-04,Unscheduled Repair,83013.56,16.7,True,3
1527,57,2023-10-02,Unscheduled Repair,52405.31,8.4,False,5
1528,107,2025-01-04,B-Check,31659.68,19.3,True,2
1529,30,2023-11-14,A-Check (Routine),3990.1,4.8,False,6
1530,132,2023-02-10,Avionics Update,71739.73,39.3,True,4
1531,21,2023-12-24,A-Check (Routine),9543.06,10.0,True,7
1532,77,2023-03-05,A-Check (Routine),10112.73,10.3,False,6
1533,166,2024-04-01,A-Check (Routine),7318.13,10.0,True,7
1534,141,2023-09-01,A-Check (Routine),10524.29,5.5,False,6
1535,118,2025-03-04,B-Check,19135.78,31.6,True,3
1536,19,2024-12-14,Unscheduled Repair,54284.09,41.3,False,8
1537,115,2025-04-28,A-Check (Routine),10080.32,6.9,True,8
1538,102,2024-10-28,Unscheduled Repair,25452.24,35.6,True,2
1539,122,2023-02-19,A-Check (Routine),3885.59,11.0,True,6
1540,161,2024-08-05,Engine Overhaul,1027728.87,294.5,True,1
1541,10,2025-12-11,C-Check,315457.78,294.0,True,3
1542,117,2025-08-01,A-Check (Routine),9526.53,8.7,False,6
1543,45,2024-03-24,A-Check (Routine),10202.34,8.3,True,8
1544,6,2024-07-24,D-Check (Heavy),2335179.21,648.0,True,3
1545,20,2024-09-09,D-Check (Heavy),2402674.27,752.9,True,5
1546,23,2024-07-05,B-Check,11612.69,35.7,False,8
1547,4,2025-03-31,Unscheduled Repair,76301.59,9.2,True,5
1548,23,2023-08-17,C-Check,275676.87,162.9,False,7
1549,80,2024-03-26,Unscheduled Repair,39624.51,3.8,True,4
1550,113,2024-02-12,A-Check (Routine),10504.8,9.3,True,2
1551,54,2025-04-11,A-Check (Routine),4401.82,10.9,True,7
1552,18,2024-06-08,A-Check (Routine),4983.67,4.9,True,2
1553,76,2025-11-29,Unscheduled Repair,26116.81,30.3,False,7
1554,103,2024-04-18,B-Check,34227.82,32.8,True,5
1555,6,2025-07-15,Unscheduled Repair,35211.04,6.6,True,2
1556,125,2024-07-02,Avionics Update,94634.29,36.4,True,6
1557,120,2024-08-21,Unscheduled Repair,6042.78,6.6,False,4
1558,102,2024-02-01,C-Check,379570.82,282.2,True,3
1559,104,2025-06-02,B-Check,21492.38,23.7,True,1
1560,133,2025-08-17,A-Check (Routine),10653.77,6.1,True,7
1561,134,2025-01-11,C-Check,214023.96,175.4,True,7
1562,40,2024-08-14,A-Check (Routine),3708.3,7.6,True,6
1563,59,2023-11-07,C-Check,317979.16,273.7,True,7
1564,114,2023-06-27,Unscheduled Repair,74215.13,16.0,False,2
1565,66,2023-11-08,Unscheduled Repair,74550.78,13.5,True,4
1566,12,2024-02-10,A-Check (Routine),4072.64,7.9,False,2
1567,20,2024-09-27,Engine Overhaul,818522.59,592.9,True,4
1568,73,2024-03-03,B-Check,30518.13,21.9,True,5
1569,133,2025-02-17,Unscheduled Repair,47807.22,37.0,True,2
1570,30,2024-11-09,C-Check,420899.08,170.3,True,5
1571,32,2025-08-31,D-Check (Heavy),1915149.97,427.6,True,8
1572,125,2023-06-04,Avionics Update,108128.46,75.8,False,3
1573,25,2025-04-14,A-Check (Routine),3964.01,10.5,True,4
1574,60,2023-01-14,Unscheduled Repair,33257.37,11.7,True,8
1575,128,2025-03-13,B-Check,34574.92,14.8,True,7
1576,83,2023-11-04,D-Check (Heavy),1341847.04,646.4,True,8
1577,52,2023-06-22,Engine Overhaul,1196016.36,562.4,True,5
1578,142,2025-04-14,Avionics Update,91902.57,40.0,True,3
1579,158,2023-09-05,A-Check (Routine),7198.62,5.7,True,5
1580,32,2025-06-03,D-Check (Heavy),1752383.22,722.9,False,3
1581,153,2023-07-30,Engine Overhaul,767237.84,269.7,False,3
1582,104,2024-07-18,Avionics Update,81299.13,59.2,True,7
1583,111,2025-12-27,C-Check,325777.41,181.6,True,3
1584,57,2023-11-03,A-Check (Routine),4483.93,10.2,True,6
1585,165,2023-02-10,Unscheduled Repair,21103.85,33.5,True,5
1586,31,2023-10-06,Avionics Update,63135.65,29.2,True,6
1587,92,2023-11-21,A-Check (Routine),7078.85,8.2,True,8
1588,26,2024-12-27,C-Check,385389.73,199.8,True,2
1589,101,2025-10-09,Unscheduled Repair,59227.45,5.1,True,8
1590,91,2024-07-17,C-Check,324050.71,188.5,False,8
1591,66,2025-08-06,A-Check (Routine),4486.62,11.9,True,6
1592,70,2024-11-12,Engine Overhaul,924567.51,261.8,False,3
1593,144,2025-03-18,B-Check,14853.17,23.2,True,7
1594,144,2025-10-15,A-Check (Routine),8756.88,7.7,True,7
1595,150,2024-07-03,B-Check,25761.72,31.6,True,3
1596,127,2023-06-25,A-Check (Routine),11464.92,9.2,True,6
1597,157,2023-12-02,A-Check (Routine),3577.91,4.4,True,4
1598,32,2025-02-06,A-Check (Routine),3326.9,11.2,False,8
1599,89,2024-12-30,B-Check,34421.17,25.7,True,2
1600,85,2023-10-26,B-Check,28726.23,19.2,True,3
1601,80,2024-10-19,Unscheduled Repair,76117.58,32.2,True,7
1602,90,2025-07-24,B-Check,33685.44,31.6,True,3
1603,48,2025-03-11,D-Check (Heavy),1949113.29,707.0,False,6
1604,105,2025-12-05,C-Check,376106.25,261.2,True,6
1605,102,2023-11-10,Unscheduled Repair,44944.34,5.5,True,4
1606,121,2025-12-06,Unscheduled Repair,85123.57,22.5,True,4
1607,62,2025-05-17,B-Check,24673.1,12.1,True,7
1608,25,2025-07-03,A-Check (Routine),4188.19,5.3,True,1
1609,130,2023-10-28,D-Check (Heavy),946374.58,430.6,True,8
1610,77,2025-04-29,A-Check (Routine),4178.52,4.6,True,8
1611,138,2025-06-14,Unscheduled Repair,10554.69,38.4,True,8
1612,94,2025-01-15,B-Check,28256.12,33.7,True,3
1613,11,2025-07-29,Avionics Update,110163.42,38.4,True,6
1614,91,2023-07-19,B-Check,20544.76,23.4,True,7
1615,134,2025-07-15,A-Check (Routine),3572.88,5.7,True,3
1616,24,2024-03-11,A-Check (Routine),10799.77,7.7,True,2
1617,1,2025-12-12,C-Check,334865.08,285.8,True,7
1618,98,2024-05-23,B-Check,28197.0,31.9,True,5
1619,31,2024-12-25,B-Check,10662.64,17.3,True,3
1620,90,2024-10-13,D-Check (Heavy),2490697.66,762.9,False,2
1621,165,2023-07-01,D-Check (Heavy),1745112.42,715.9,True,2
1622,130,2025-12-20,A-Check (Routine),6276.34,4.8,False,6
1623,63,2024-06-03,A-Check (Routine),11150.97,11.1,False,3
1624,24,2023-12-27,Avionics Update,71926.78,35.9,True,4
1625,142,2023-10-22,A-Check (Routine),3238.61,7.3,True,7
1626,55,2024-08-12,A-Check (Routine),4168.99,9.2,True,5
1627,141,2025-08-17,A-Check (Routine),9810.5,8.4,False,8
1628,17,2023-04-05,C-Check,217467.72,229.5,True,2
1629,148,2025-08-30,B-Check,29100.84,23.1,True,3
1630,134,2024-07-01,Unscheduled Repair,3165.13,4.1,True,6
1631,16,2024-03-02,A-Check (Routine),5365.93,10.1,True,2
1632,21,2025-03-29,Unscheduled Repair,7491.21,22.4,True,7
1633,2,2025-06-11,A-Check (Routine),6079.68,10.2,False,3
1634,138,2024-06-10,A-Check (Routine),6794.0,11.5,False,3
1635,154,2023-12-05,Avionics Update,42901.37,58.7,False,5
1636,60,2025-08-07,B-Check,32406.22,17.0,False,6
1637,122,2024-04-17,Unscheduled Repair,80243.64,11.3,True,8
1638,20,2024-03-31,B-Check,25842.32,24.4,True,3
1639,11,2024-05-02,A-Check (Routine),7649.61,6.9,True,4
1640,3,2024-06-20,A-Check (Routine),9177.86,5.5,True,5
1641,73,2024-10-17,Unscheduled Repair,69149.85,43.6,False,8
1642,90,2023-02-12,A-Check (Routine),11153.46,8.1,False,5
